file,room,dataset,vol
/scratch/ci411/sonos_rirs/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r7_1st_configuration.wav,st-margarets-church-national-centre-early-music,openair,3600.0
/scratch/ci411/sonos_rirs/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r14_2nd_configuration.wav,st-margarets-church-national-centre-early-music,openair,3600.0
/scratch/ci411/sonos_rirs/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r25_2nd_configuration.wav,st-margarets-church-national-centre-early-music,openair,3600.0
/scratch/ci411/sonos_rirs/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r9_2nd_configuration.wav,st-margarets-church-national-centre-early-music,openair,3600.0
/scratch/ci411/sonos_rirs/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r18_3rd_configuration.wav,st-margarets-church-national-centre-early-music,openair,3600.0
/scratch/ci411/sonos_rirs/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r19_3rd_configuration.wav,st-margarets-church-national-centre-early-music,openair,3600.0
/scratch/ci411/sonos_rirs/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r15_2nd_configuration.wav,st-margarets-church-national-centre-early-music,openair,3600.0
/scratch/ci411/sonos_rirs/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r20_1st_configuration.wav,st-margarets-church-national-centre-early-music,openair,3600.0
/scratch/ci411/sonos_rirs/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r9_1st_configuration.wav,st-margarets-church-national-centre-early-music,openair,3600.0
/scratch/ci411/sonos_rirs/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r2_3rd_configuration.wav,st-margarets-church-national-centre-early-music,openair,3600.0
/scratch/ci411/sonos_rirs/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r5_1st_configuration.wav,st-margarets-church-national-centre-early-music,openair,3600.0
/scratch/ci411/sonos_rirs/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r4_2nd_configuration.wav,st-margarets-church-national-centre-early-music,openair,3600.0
/scratch/ci411/sonos_rirs/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r12_1st_configuration.wav,st-margarets-church-national-centre-early-music,openair,3600.0
/scratch/ci411/sonos_rirs/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r13_3rd_configuration.wav,st-margarets-church-national-centre-early-music,openair,3600.0
/scratch/ci411/sonos_rirs/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r20_2nd_configuration.wav,st-margarets-church-national-centre-early-music,openair,3600.0
/scratch/ci411/sonos_rirs/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r12_3rd_configuration.wav,st-margarets-church-national-centre-early-music,openair,3600.0
/scratch/ci411/sonos_rirs/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r26_2nd_configuration.wav,st-margarets-church-national-centre-early-music,openair,3600.0
/scratch/ci411/sonos_rirs/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r9_3rd_configuration.wav,st-margarets-church-national-centre-early-music,openair,3600.0
/scratch/ci411/sonos_rirs/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r13_1st_configuration.wav,st-margarets-church-national-centre-early-music,openair,3600.0
/scratch/ci411/sonos_rirs/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r21_2nd_configuration.wav,st-margarets-church-national-centre-early-music,openair,3600.0
/scratch/ci411/sonos_rirs/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r3_2nd_configuration.wav,st-margarets-church-national-centre-early-music,openair,3600.0
/scratch/ci411/sonos_rirs/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r3_1st_configuration.wav,st-margarets-church-national-centre-early-music,openair,3600.0
/scratch/ci411/sonos_rirs/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r6_2nd_configuration.wav,st-margarets-church-national-centre-early-music,openair,3600.0
/scratch/ci411/sonos_rirs/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r13_2nd_configuration.wav,st-margarets-church-national-centre-early-music,openair,3600.0
/scratch/ci411/sonos_rirs/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r24_3rd_configuration.wav,st-margarets-church-national-centre-early-music,openair,3600.0
/scratch/ci411/sonos_rirs/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r11_2nd_configuration.wav,st-margarets-church-national-centre-early-music,openair,3600.0
/scratch/ci411/sonos_rirs/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r17_2nd_configuration.wav,st-margarets-church-national-centre-early-music,openair,3600.0
/scratch/ci411/sonos_rirs/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r1_3rd_configuration.wav,st-margarets-church-national-centre-early-music,openair,3600.0
/scratch/ci411/sonos_rirs/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r26_1st_configuration.wav,st-margarets-church-national-centre-early-music,openair,3600.0
/scratch/ci411/sonos_rirs/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r22_3rd_configuration.wav,st-margarets-church-national-centre-early-music,openair,3600.0
/scratch/ci411/sonos_rirs/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r25_3rd_configuration.wav,st-margarets-church-national-centre-early-music,openair,3600.0
/scratch/ci411/sonos_rirs/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r12_2nd_configuration.wav,st-margarets-church-national-centre-early-music,openair,3600.0
/scratch/ci411/sonos_rirs/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r5_3rd_configuration.wav,st-margarets-church-national-centre-early-music,openair,3600.0
/scratch/ci411/sonos_rirs/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r20_3rd_configuration.wav,st-margarets-church-national-centre-early-music,openair,3600.0
/scratch/ci411/sonos_rirs/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r14_3rd_configuration.wav,st-margarets-church-national-centre-early-music,openair,3600.0
/scratch/ci411/sonos_rirs/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r19_2nd_configuration.wav,st-margarets-church-national-centre-early-music,openair,3600.0
/scratch/ci411/sonos_rirs/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r23_1st_configuration.wav,st-margarets-church-national-centre-early-music,openair,3600.0
/scratch/ci411/sonos_rirs/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r2_1st_configuration.wav,st-margarets-church-national-centre-early-music,openair,3600.0
/scratch/ci411/sonos_rirs/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r10_2nd_configuration.wav,st-margarets-church-national-centre-early-music,openair,3600.0
/scratch/ci411/sonos_rirs/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r11_1st_configuration.wav,st-margarets-church-national-centre-early-music,openair,3600.0
/scratch/ci411/sonos_rirs/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r8_1st_configuration.wav,st-margarets-church-national-centre-early-music,openair,3600.0
/scratch/ci411/sonos_rirs/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r23_2nd_configuration.wav,st-margarets-church-national-centre-early-music,openair,3600.0
/scratch/ci411/sonos_rirs/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r17_3rd_configuration.wav,st-margarets-church-national-centre-early-music,openair,3600.0
/scratch/ci411/sonos_rirs/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r22_1st_configuration.wav,st-margarets-church-national-centre-early-music,openair,3600.0
/scratch/ci411/sonos_rirs/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r15_1st_configuration.wav,st-margarets-church-national-centre-early-music,openair,3600.0
/scratch/ci411/sonos_rirs/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r15_3rd_configuration.wav,st-margarets-church-national-centre-early-music,openair,3600.0
/scratch/ci411/sonos_rirs/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r4_3rd_configuration.wav,st-margarets-church-national-centre-early-music,openair,3600.0
/scratch/ci411/sonos_rirs/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r7_3rd_configuration.wav,st-margarets-church-national-centre-early-music,openair,3600.0
/scratch/ci411/sonos_rirs/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r2_2nd_configuration.wav,st-margarets-church-national-centre-early-music,openair,3600.0
/scratch/ci411/sonos_rirs/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r23_3rd_configuration.wav,st-margarets-church-national-centre-early-music,openair,3600.0
/scratch/ci411/sonos_rirs/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r24_1st_configuration.wav,st-margarets-church-national-centre-early-music,openair,3600.0
/scratch/ci411/sonos_rirs/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r1_2nd_configuration.wav,st-margarets-church-national-centre-early-music,openair,3600.0
/scratch/ci411/sonos_rirs/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r22_2nd_configuration.wav,st-margarets-church-national-centre-early-music,openair,3600.0
/scratch/ci411/sonos_rirs/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r26_3rd_configuration.wav,st-margarets-church-national-centre-early-music,openair,3600.0
/scratch/ci411/sonos_rirs/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r7_2nd_configuration.wav,st-margarets-church-national-centre-early-music,openair,3600.0
/scratch/ci411/sonos_rirs/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r10_3rd_configuration.wav,st-margarets-church-national-centre-early-music,openair,3600.0
/scratch/ci411/sonos_rirs/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r6_3rd_configuration.wav,st-margarets-church-national-centre-early-music,openair,3600.0
/scratch/ci411/sonos_rirs/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r21_3rd_configuration.wav,st-margarets-church-national-centre-early-music,openair,3600.0
/scratch/ci411/sonos_rirs/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r8_2nd_configuration.wav,st-margarets-church-national-centre-early-music,openair,3600.0
/scratch/ci411/sonos_rirs/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r21_1st_configuration.wav,st-margarets-church-national-centre-early-music,openair,3600.0
/scratch/ci411/sonos_rirs/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r5_2nd_configuration.wav,st-margarets-church-national-centre-early-music,openair,3600.0
/scratch/ci411/sonos_rirs/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r16_3rd_configuration.wav,st-margarets-church-national-centre-early-music,openair,3600.0
/scratch/ci411/sonos_rirs/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r6_1st_configuration.wav,st-margarets-church-national-centre-early-music,openair,3600.0
/scratch/ci411/sonos_rirs/rirs/openair/st-patricks-church-patrington/b-format/soundfield_s3r3.wav,st-patricks-church-patrington,openair,8000.0
/scratch/ci411/sonos_rirs/rirs/openair/st-patricks-church-patrington/b-format/soundfield_s1r1.wav,st-patricks-church-patrington,openair,8000.0
/scratch/ci411/sonos_rirs/rirs/openair/st-patricks-church-patrington/b-format/soundfield_s2r2.wav,st-patricks-church-patrington,openair,8000.0
/scratch/ci411/sonos_rirs/rirs/openair/terrys-factory-warehouse/b-format/terrys_warehouse_b_format.wav,terrys-factory-warehouse,openair,4500.0
/scratch/ci411/sonos_rirs/rirs/openair/terrys-typing-room/b-format/terrys_typing_b_format.wav,terrys-typing-room,openair,3500.0
/scratch/ci411/sonos_rirs/rirs/openair/tyndall-bruce-monument/b-format/tyndall_bruce_b_format.wav,tyndall-bruce-monument,openair,40.0
/scratch/ci411/sonos_rirs/rirs/openair/usina-del-arte-symphony-hall/b-format/ir_y_m5.s1.wav,usina-del-arte-symphony-hall,openair,15700.0
/scratch/ci411/sonos_rirs/rirs/openair/usina-del-arte-symphony-hall/b-format/ir_w_m5.s1.wav,usina-del-arte-symphony-hall,openair,15700.0
/scratch/ci411/sonos_rirs/rirs/openair/usina-del-arte-symphony-hall/b-format/ir_z_m5.s1.wav,usina-del-arte-symphony-hall,openair,15700.0
/scratch/ci411/sonos_rirs/rirs/openair/usina-del-arte-symphony-hall/b-format/ir_x_m5.s1.wav,usina-del-arte-symphony-hall,openair,15700.0
/scratch/ci411/sonos_rirs/rirs/openair/york-guildhall-council-chamber/b-format/councilchamber_s2_r3_ir_1_96000.wav,york-guildhall-council-chamber,openair,1140.0
/scratch/ci411/sonos_rirs/rirs/openair/york-guildhall-council-chamber/b-format/councilchamber_s3_r3_ir_1_96000.wav,york-guildhall-council-chamber,openair,1140.0
/scratch/ci411/sonos_rirs/rirs/openair/york-guildhall-council-chamber/b-format/councilchamber_s1_r3_ir_1_96000.wav,york-guildhall-council-chamber,openair,1140.0
/scratch/ci411/sonos_rirs/rirs/openair/york-guildhall-council-chamber/b-format/councilchamber_s3_r2_ir_1_96000.wav,york-guildhall-council-chamber,openair,1140.0
/scratch/ci411/sonos_rirs/rirs/openair/york-guildhall-council-chamber/b-format/councilchamber_s2_r1_ir_1_96000.wav,york-guildhall-council-chamber,openair,1140.0
/scratch/ci411/sonos_rirs/rirs/openair/york-guildhall-council-chamber/b-format/councilchamber_s3_r4_ir_1_96000.wav,york-guildhall-council-chamber,openair,1140.0
/scratch/ci411/sonos_rirs/rirs/openair/york-guildhall-council-chamber/b-format/councilchamber_s1_r1_ir_1_96000.wav,york-guildhall-council-chamber,openair,1140.0
/scratch/ci411/sonos_rirs/rirs/openair/york-guildhall-council-chamber/b-format/councilchamber_s1_r2_ir_1_96000.wav,york-guildhall-council-chamber,openair,1140.0
/scratch/ci411/sonos_rirs/rirs/openair/york-guildhall-council-chamber/b-format/councilchamber_s2_r2_ir_1_96000.wav,york-guildhall-council-chamber,openair,1140.0
/scratch/ci411/sonos_rirs/rirs/openair/york-guildhall-council-chamber/b-format/councilchamber_s3_r1_ir_1_96000.wav,york-guildhall-council-chamber,openair,1140.0
/scratch/ci411/sonos_rirs/rirs/openair/york-guildhall-council-chamber/b-format/councilchamber_s2_r4_ir_1_96000.wav,york-guildhall-council-chamber,openair,1140.0
/scratch/ci411/sonos_rirs/rirs/openair/york-guildhall-council-chamber/b-format/councilchamber_s1_r4_ir_1_96000.wav,york-guildhall-council-chamber,openair,1140.0
/scratch/ci411/sonos_rirs/rirs/BUT_ReverbDB/VUT_FIT_C236/MicID01/SpkID09_20190503_S/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,VUT_FIT_C236,BUT_ReverbDB,102.11838318
/scratch/ci411/sonos_rirs/rirs/BUT_ReverbDB/VUT_FIT_C236/MicID01/SpkID07_20190503_S/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,VUT_FIT_C236,BUT_ReverbDB,102.11838318
/scratch/ci411/sonos_rirs/rirs/BUT_ReverbDB/VUT_FIT_C236/MicID01/SpkID04_20190503_S/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,VUT_FIT_C236,BUT_ReverbDB,102.11838318
/scratch/ci411/sonos_rirs/rirs/BUT_ReverbDB/VUT_FIT_C236/MicID01/SpkID08_20190503_S/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,VUT_FIT_C236,BUT_ReverbDB,102.11838318
/scratch/ci411/sonos_rirs/rirs/BUT_ReverbDB/VUT_FIT_C236/MicID01/SpkID01_20190503_S/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,VUT_FIT_C236,BUT_ReverbDB,102.11838318
/scratch/ci411/sonos_rirs/rirs/BUT_ReverbDB/VUT_FIT_C236/MicID01/SpkID10_20190503_S/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,VUT_FIT_C236,BUT_ReverbDB,102.11838318
/scratch/ci411/sonos_rirs/rirs/BUT_ReverbDB/VUT_FIT_C236/MicID01/SpkID02_20190503_S/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,VUT_FIT_C236,BUT_ReverbDB,102.11838318
/scratch/ci411/sonos_rirs/rirs/BUT_ReverbDB/VUT_FIT_C236/MicID01/SpkID06_20190503_S/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,VUT_FIT_C236,BUT_ReverbDB,102.11838318
/scratch/ci411/sonos_rirs/rirs/BUT_ReverbDB/VUT_FIT_C236/MicID01/SpkID03_20190503_S/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,VUT_FIT_C236,BUT_ReverbDB,102.11838318
/scratch/ci411/sonos_rirs/rirs/BUT_ReverbDB/VUT_FIT_C236/MicID01/SpkID05_20190503_S/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,VUT_FIT_C236,BUT_ReverbDB,102.11838318
/scratch/ci411/sonos_rirs/rirs/BUT_ReverbDB/VUT_FIT_D105/MicID01/SpkID03_20170901_S/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,VUT_FIT_D105,BUT_ReverbDB,2704.83588
/scratch/ci411/sonos_rirs/rirs/BUT_ReverbDB/VUT_FIT_D105/MicID01/SpkID05_20170901_S/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,VUT_FIT_D105,BUT_ReverbDB,2704.83588
/scratch/ci411/sonos_rirs/rirs/BUT_ReverbDB/VUT_FIT_D105/MicID01/SpkID02_20170901_S/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,VUT_FIT_D105,BUT_ReverbDB,2704.83588
/scratch/ci411/sonos_rirs/rirs/BUT_ReverbDB/VUT_FIT_D105/MicID01/SpkID07_20170904_T/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v08.wav,VUT_FIT_D105,BUT_ReverbDB,2704.83588
/scratch/ci411/sonos_rirs/rirs/BUT_ReverbDB/VUT_FIT_D105/MicID01/SpkID04_20170901_S/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,VUT_FIT_D105,BUT_ReverbDB,2704.83588
/scratch/ci411/sonos_rirs/rirs/BUT_ReverbDB/VUT_FIT_D105/MicID01/SpkID06_20170901_S/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,VUT_FIT_D105,BUT_ReverbDB,2704.83588
/scratch/ci411/sonos_rirs/rirs/BUT_ReverbDB/VUT_FIT_Q301/MicID01/SpkID04_20170915_S/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,VUT_FIT_Q301,BUT_ReverbDB,194.29257312
/scratch/ci411/sonos_rirs/rirs/BUT_ReverbDB/VUT_FIT_Q301/MicID01/SpkID01_20170910_T/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,VUT_FIT_Q301,BUT_ReverbDB,194.29257312
/scratch/ci411/sonos_rirs/rirs/BUT_ReverbDB/VUT_FIT_Q301/MicID01/SpkID05_20170915_S/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,VUT_FIT_Q301,BUT_ReverbDB,194.29257312
/scratch/ci411/sonos_rirs/rirs/BUT_ReverbDB/VUT_FIT_E112/MicID01/SpkID03_20170824_S/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,VUT_FIT_E112,BUT_ReverbDB,1104.696
/scratch/ci411/sonos_rirs/rirs/BUT_ReverbDB/VUT_FIT_E112/MicID01/SpkID02_20170824_S/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,VUT_FIT_E112,BUT_ReverbDB,1104.696
/scratch/ci411/sonos_rirs/rirs/BUT_ReverbDB/VUT_FIT_L207/MicID01/SpkID05_20171229_S/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,VUT_FIT_L207,BUT_ReverbDB,99.50840172
/scratch/ci411/sonos_rirs/rirs/BUT_ReverbDB/VUT_FIT_L207/MicID01/SpkID01_20171223_S/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,VUT_FIT_L207,BUT_ReverbDB,99.50840172
/scratch/ci411/sonos_rirs/rirs/BUT_ReverbDB/VUT_FIT_L207/MicID01/SpkID02_20171227_S/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,VUT_FIT_L207,BUT_ReverbDB,99.50840172
/scratch/ci411/sonos_rirs/rirs/BUT_ReverbDB/VUT_FIT_L207/MicID01/SpkID06_20171229_S/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,VUT_FIT_L207,BUT_ReverbDB,99.50840172
/scratch/ci411/sonos_rirs/rirs/BUT_ReverbDB/VUT_FIT_L207/MicID01/SpkID03_20171229_S/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,VUT_FIT_L207,BUT_ReverbDB,99.50840172
/scratch/ci411/sonos_rirs/rirs/BUT_ReverbDB/VUT_FIT_L207/MicID01/SpkID06_20171231_T/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,VUT_FIT_L207,BUT_ReverbDB,99.50840172
/scratch/ci411/sonos_rirs/rirs/BUT_ReverbDB/VUT_FIT_L207/MicID01/SpkID01_20171225_T/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,VUT_FIT_L207,BUT_ReverbDB,99.50840172
/scratch/ci411/sonos_rirs/rirs/BUT_ReverbDB/VUT_FIT_L207/MicID01/SpkID04_20171229_S/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,VUT_FIT_L207,BUT_ReverbDB,99.50840172
/scratch/ci411/sonos_rirs/rirs/BUT_ReverbDB/VUT_FIT_L207/MicID01/SpkID02_20171229_T/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,VUT_FIT_L207,BUT_ReverbDB,99.50840172
/scratch/ci411/sonos_rirs/rirs/BUT_ReverbDB/Hotel_SkalskyDvur_ConferenceRoom2/MicID01/SpkID03_20170906_S/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,Hotel_SkalskyDvur_ConferenceRoom2,BUT_ReverbDB,1038.103655081
/scratch/ci411/sonos_rirs/rirs/BUT_ReverbDB/Hotel_SkalskyDvur_ConferenceRoom2/MicID01/SpkID04_20170906_S/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,Hotel_SkalskyDvur_ConferenceRoom2,BUT_ReverbDB,1038.103655081
/scratch/ci411/sonos_rirs/rirs/BUT_ReverbDB/Hotel_SkalskyDvur_ConferenceRoom2/MicID01/SpkID02_20170906_S/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,Hotel_SkalskyDvur_ConferenceRoom2,BUT_ReverbDB,1038.103655081
/scratch/ci411/sonos_rirs/rirs/BUT_ReverbDB/Hotel_SkalskyDvur_ConferenceRoom2/MicID01/SpkID01_20170906_S/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,Hotel_SkalskyDvur_ConferenceRoom2,BUT_ReverbDB,1038.103655081
/scratch/ci411/sonos_rirs/rirs/BUT_ReverbDB/VUT_FIT_L212/MicID01/SpkID05_20170820_S/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,VUT_FIT_L212,BUT_ReverbDB,107.6475
/scratch/ci411/sonos_rirs/rirs/BUT_ReverbDB/VUT_FIT_L212/MicID01/SpkID03_20170820_S/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,VUT_FIT_L212,BUT_ReverbDB,107.6475
/scratch/ci411/sonos_rirs/rirs/BUT_ReverbDB/VUT_FIT_L212/MicID01/SpkID04_20170820_S/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,VUT_FIT_L212,BUT_ReverbDB,107.6475
/scratch/ci411/sonos_rirs/rirs/BUT_ReverbDB/VUT_FIT_L212/MicID01/SpkID01_20170818_T/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,VUT_FIT_L212,BUT_ReverbDB,107.6475
/scratch/ci411/sonos_rirs/rirs/BUT_ReverbDB/VUT_FIT_L212/MicID01/SpkID02_20170820_T/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,VUT_FIT_L212,BUT_ReverbDB,107.6475
/scratch/ci411/sonos_rirs/rirs/BUT_ReverbDB/VUT_FIT_L227/MicID01/SpkID06_20180105_S/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,VUT_FIT_L227,BUT_ReverbDB,229.0173081
/scratch/ci411/sonos_rirs/rirs/BUT_ReverbDB/VUT_FIT_L227/MicID01/SpkID02_20180105_S/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,VUT_FIT_L227,BUT_ReverbDB,229.0173081
/scratch/ci411/sonos_rirs/rirs/BUT_ReverbDB/VUT_FIT_L227/MicID01/SpkID08_20180105_S/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,VUT_FIT_L227,BUT_ReverbDB,229.0173081
/scratch/ci411/sonos_rirs/rirs/BUT_ReverbDB/VUT_FIT_L227/MicID01/SpkID03_20180105_S/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,VUT_FIT_L227,BUT_ReverbDB,229.0173081
/scratch/ci411/sonos_rirs/rirs/BUT_ReverbDB/VUT_FIT_L227/MicID01/SpkID05_20180105_S/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,VUT_FIT_L227,BUT_ReverbDB,229.0173081
/scratch/ci411/sonos_rirs/rirs/BUT_ReverbDB/VUT_FIT_L227/MicID01/SpkID04_20180105_S/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,VUT_FIT_L227,BUT_ReverbDB,229.0173081
/scratch/ci411/sonos_rirs/rirs/BUT_ReverbDB/VUT_FIT_L227/MicID01/SpkID07_20180105_S/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,VUT_FIT_L227,BUT_ReverbDB,229.0173081
/scratch/ci411/sonos_rirs/rirs/BUT_ReverbDB/VUT_FIT_L227/MicID01/SpkID11_20180110_T/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,VUT_FIT_L227,BUT_ReverbDB,229.0173081
/scratch/ci411/sonos_rirs/rirs/BUT_ReverbDB/VUT_FIT_L227/MicID01/SpkID09_20180105_S/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,VUT_FIT_L227,BUT_ReverbDB,229.0173081
/scratch/ci411/sonos_rirs/rirs/BUT_ReverbDB/VUT_FIT_L227/MicID01/SpkID10_20180107_T/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,VUT_FIT_L227,BUT_ReverbDB,229.0173081
/scratch/ci411/sonos_rirs/rirs/BUT_ReverbDB/Hotel_SkalskyDvur_Room112/MicID01/SpkID03_20170906_S/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,Hotel_SkalskyDvur_Room112,BUT_ReverbDB,39.971076408
/scratch/ci411/sonos_rirs/rirs/BUT_ReverbDB/Hotel_SkalskyDvur_Room112/MicID01/SpkID05_20170906_S/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,Hotel_SkalskyDvur_Room112,BUT_ReverbDB,39.971076408
/scratch/ci411/sonos_rirs/rirs/BUT_ReverbDB/Hotel_SkalskyDvur_Room112/MicID01/SpkID04_20170906_S/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,Hotel_SkalskyDvur_Room112,BUT_ReverbDB,39.971076408
/scratch/ci411/sonos_rirs/rirs/BUT_ReverbDB/Hotel_SkalskyDvur_Room112/MicID01/SpkID02_20170906_S/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,Hotel_SkalskyDvur_Room112,BUT_ReverbDB,39.971076408
